CustomerID,RetentionPotential
C25147,High
C12925,Low
C40523,Low
C32832,Low
C36346,Low
C14805,Low
C38487,Low
C23354,High
C34200,Low
C34985,High
C12149,Low
C15184,Low
C26287,Low
C33016,High
C15918,High
C31910,Low
C41798,Low
C17048,High
C33948,Medium
C22689,Low
C32307,High
C30325,Low
C40940,Low
C17507,Low
C17598,Low
C30836,Low
C16506,Low
C26716,Low
C19939,Low
C35739,High
C27340,Low
C25049,Low
C28790,Low
C24530,Low
C18567,Medium
C34656,Low
C16668,Low
C14892,Low
C26453,High
C21787,Low
C39544,Low
C14595,High
C32370,Low
C39581,High
C12898,Low
C38309,Low
C27118,Low
C32009,Low
C26592,Low
C37423,Low
C13589,High
C19582,Low
C39942,Low
C35849,High
C34975,Low
C33379,Low
C25363,Low
C29368,Low
C26457,High
C30149,High
C37085,Low
C22559,Low
C15671,High
C40422,Low
C32396,Low
C22308,Low
C21741,Low
C12599,Low
C19504,Low
C13206,Low
C12704,Low
C19798,Low
C27532,High
C28470,Low
C20438,Low
C35084,Low
C37901,High
C20891,Low
C22123,Low
C28516,Low
C30963,Low
C28503,Low
C41554,Low
C29387,Low
C26566,Low
C40972,Low
C12133,Low
C21555,Low
C16998,Low
C16011,Low
C13905,Low
C27952,Low
C36162,Low
C20897,Low
C29585,Low
C20215,Low
C24000,Low
C40746,Low
C41918,Low
C40697,Low
C33056,Low
C36770,Low
C35691,Low
C26598,Medium
C34785,Low
C30028,Low
C14605,Low
C29361,High
C15265,Low
C26029,Low
C13721,Low
C25200,High
C33504,Low
C21914,Low
C35767,Low
C15690,Low
C38338,Low
C16759,Low
C16745,High
C35960,Low
C37948,Low
C23298,High
C30427,Low
C12810,High
C25919,Low
C39667,Low
C34664,Low
C24199,High
C26536,Low
C20760,Low
C37254,Low
C27402,Low
C19164,High
C20973,Low
C38318,Low
C17169,Low
C18443,Low
C23085,Low
C35961,High
C27578,Low
C14827,Low
C24129,Low
C38141,Low
C40415,Low
C15430,Low
C35458,Low
C39398,Low
C38400,High
C28187,Low
C22389,Low
C23109,Low
C34965,Low
C36095,Low
C18536,Low
C21072,High
C24362,Low
C38893,Low
C25829,Low
C19622,Low
C28692,Low
C25692,Low
C12968,Low
C40134,Low
C13046,Low
C28399,Low
C20933,Low
C17443,Low
C31561,Low
C29408,Low
C15425,Low
C41606,Low
C41386,Low
C40815,High
C35939,Low
C26345,Low
C14564,Low
C21269,Low
C41549,Low
C39867,Low
C14523,Low
C28274,Low
C16583,Medium
C33579,Low
C23224,Low
C22158,High
C31283,Low
C32423,Low
C23037,Low
C26741,Low
C31875,Low
C26093,Medium
C16974,Medium
C21938,Low
C22369,Low
C16595,Low
C30487,Low
C32784,High
C21151,Low
C16432,Low
C12746,Low
C21582,Low
C40367,Low
C28881,Low
C30114,Low
C14848,High
C12874,Low
C14963,Low
C23359,Low
C23552,Low
C17323,Low
C40580,High
C21567,High
C19656,Low
C21533,Low
C15101,Low
C35881,Low
C34272,Low
C32091,Low
C33837,Low
C19282,Low
C23347,High
C28140,Low
C26051,Low
C20130,Low
C36284,High
C27318,Low
C14520,Low
C31004,Low
C37442,Low
C39697,High
C13559,Medium
C17489,Low
C34833,Low
C33625,Low
C19034,High
C40495,Low
C40089,High
C37335,Low
C20387,Low
C12651,High
C12875,Low
C17344,Low
C20956,Low
C40649,Low
C14677,Low
C34609,Low
C25007,High
C19534,High
C19442,Low
C29318,Low
C23892,Low
C32992,Low
C32892,Low
C31735,Low
C34567,Low
C17076,Low
C20126,Low
C31011,Low
C34129,Low
C15020,Low
C37243,Low
C41809,Low
C39613,Low
C30911,Low
C31854,High
C36353,Low
C22366,Low
C14890,Low
C41917,Low
C37047,Low
C28409,Low
C34311,Low
C18159,Low
C16093,Low
C30842,Low
C39995,Low
C19928,Low
C22341,Low
C29511,Low
C38575,Low
C24709,Medium
C22239,Medium
C12404,High
C18179,Low
C29096,Low
C23797,Low
C21811,Low
C16953,Low
C35590,Low
C40838,High
C34554,Low
C31858,Medium
C29196,Low
C36670,Low
C40287,Low
C13253,Low
C26731,Low
C23449,Low
C12366,Low
C16106,Low
C17172,High
C30336,Low
C20330,Low
C33538,High
C32983,Low
C34142,High
C35571,Low
C33629,Low
C13285,Low
C14637,Low
C22408,Low
C14024,Low
C17769,Low
C21095,High
C17842,Low
C14579,Low
C29430,Low
C34635,Low
C16250,Low
C35654,Low
C28893,High
C33530,Low
C39875,Low
C19634,Low
C21395,Low
C34537,High
C33259,Low
C38252,Low
C29152,Low
C32166,Low
C30942,High
C15471,Medium
C13452,Low
C17615,Low
C25600,High
C24752,Low
C32738,Low
C31076,Low
C24922,Low
C17440,Low
C29502,Low
C20683,Low
C35028,Low
C23496,Low
C22651,Low
C40194,Low
C23295,High
C33118,High
C24379,Low
C32627,High
C34568,Low
C12414,Low
C32459,Low
C17260,Low
C21097,Low
C25054,Low
C24625,Low
C16887,Low
C15314,Low
C15345,Low
C24334,Low
C15446,Low
C24025,Low
C38301,High
C22200,Low
C36832,High
C26767,Low
C38040,Low
C17806,Low
C37235,Low
C16314,High
C35445,Low
C12224,Low
C34090,Low
C22922,Low
C30507,Low
C32702,Low
C23912,High
C41477,Low
C36854,Low
C31385,Low
C38701,Low
C35895,Low
C12757,Low
C20290,Low
C39087,Low
C32699,Low
C38080,Low
C31596,High
C24510,Low
C42180,High
C22624,High
C30324,Low
C39057,Low
C22782,Low
C25846,Low
C36873,Low
C38746,Low
C38285,Low
C34015,Low
C38841,Low
C32449,Low
C41160,Low
C13225,High
C17692,Low
C23861,Low
C25728,Low
C15845,Low
C17532,Low
C40950,Low
C16520,Low
C12308,Low
C22985,Low
C14469,Low
C14260,Low
C39948,Low
C41514,High
C34455,Low
C38323,Low
C18266,Low
C34973,Low
C41314,Low
C18804,Low
C41105,Low
C32354,Low
C27310,Low
C29416,Low
C39407,Low
C22847,Low
C41719,Low
C31211,Low
C35472,Low
C23166,Low
C30421,Low
C35209,High
C21767,Low
C29743,Low
C39493,Low
C26444,Low
C12553,Low
C20116,Low
C25436,Low
C24996,Low
C26576,Low
C21982,High
C21321,Low
C15188,Low
C16294,Low
C41892,Low
C36555,Low
C24299,High
C36478,Low
C24340,Low
C23463,Low
C39623,Low
C12660,Low
C30207,Low
C13866,Low
C25286,Low
C18816,High
C18839,Low
C30918,Low
C38815,High
C28818,Low
C34859,Low
C38864,Low
C31292,High
C25391,Low
C29036,Low
C37452,Low
C32704,Low
C16160,Low
C26165,High
C27408,Low
C16606,High
C17726,Low
C31341,Low
C18343,High
C12327,Medium
C16750,Low
C40191,Low
C39993,Low
C15390,Low
C28087,High
C42165,Medium
C21015,High
C17340,Low
C27602,High
C27610,Low
C26000,Low
C34662,Low
C35264,Low
C19390,Low
C34024,Low
C17567,Low
C30239,Low
C17093,Low
C29076,Medium
C12544,Low
C18745,Low
C24835,High
C27495,High
C33782,Low
C35086,Low
C42015,High
C35132,Low
C32923,Low
C29622,Low
C26962,High
C30012,Low
C38671,Low
C42004,Low
C31048,Low
C37987,Low
C15994,Low
C24909,Low
C31307,High
C30454,Low
C13115,Low
C27298,High
C14839,Low
C40097,High
C39924,Low
C34713,Low
C16679,Low
C31173,Low
C18740,Low
C17327,Low
C17228,Medium
C29439,Low
C19288,Low
C36316,Low
C13701,Low
C26331,Low
C24360,High
C36813,Low
C34167,Low
C31673,Low
C42120,Low
C26786,Low
C13805,Low
C35192,Low
C42095,Low
C21718,Low
C36312,Low
C41736,Low
C15490,Low
C13052,Low
C25581,Low
C23910,Low
C38159,Low
C13084,High
C28987,Low
C41542,Low
C40233,Low
C14232,Low
C36121,Low
C14430,Low
C34016,Low
C14034,Low
C39834,Low
C25062,Low
C33183,Medium
C40325,Low
C36527,Low
C38567,Low
C41908,Low
C40627,High
C18111,High
C23822,High
C21181,Low
C30330,High
C32417,Low
C35673,Low
C17401,High
C30797,Low
C20465,Low
C40055,High
C30293,Low
C28339,Low
C19867,High
C26755,Low
C40419,Low
C29125,Low
C39650,Low
C25393,Low
C21222,Low
C26903,High
C29042,Low
C29083,Low
C16524,Low
C31726,Low
C19665,Low
C37355,High
C39883,High
C32272,Low
C33004,Low
C33830,Low
C28155,Low
C18455,Low
C22724,Low
C15053,Low
C26945,Low
C35734,High
C12612,Low
C35494,High
C32168,Low
C40205,Low
C14179,Low
C24001,Low
C39985,Low
C22588,Low
C29082,High
C30076,Low
C27729,Low
C27071,Low
C33711,Low
C39911,High
C25265,High
C39528,High
C18807,Low
C31386,Low
C37215,Low
C22000,Low
C32514,Low
C30996,Low
C12752,Low
C20657,Low
C40874,Low
C30736,Low
C22323,Low
C25630,High
C12735,High
C31832,Low
C17611,Low
C41614,High
C22204,Low
C18761,Low
C40941,Low
C30873,Low
C38062,Low
C38420,Medium
C38151,Low
C20085,Low
C30086,Low
C13890,Low
C28194,High
C23339,High
C21728,High
C19170,Low
C29609,High
C37772,Low
C41515,Low
C29462,Low
C16355,High
C25762,High
C25345,Low
C17092,High
C23484,Low
C39599,High
C35462,Low
C23139,Low
C25134,Low
C14008,Low
C26126,High
C13335,Low
C30203,Low
C15840,Low
C25123,Low
C16196,Low
C16534,High
C17635,Low
C22295,Low
C20787,High
C13417,Low
C24605,High
C17152,Low
C14596,Low
C17742,Low
C32480,Low
C34831,Low
C23787,Low
C14141,Low
C34217,Low
C19788,Low
C40352,Low
C20471,Low
C13329,Low
C28063,Low
C40831,Low
C29896,Medium
C27874,Low
C17062,Low
C25269,Medium
C14851,Low
C24019,High
C37646,Low
C29711,High
C24983,Low
C29441,Low
C15201,Low
C35345,High
C34469,Low
C27925,Low
C37977,Low
C17450,Low
C31840,Low
C22022,Low
C40834,High
C29385,High
C32095,Low
C27820,Low
C30662,High
C33328,Low
C32948,Low
C20107,Low
C42170,Low
C19016,Low
C40927,Low
C15710,Low
C37173,Low
C36897,Low
C12568,Low
C40169,Low
C15386,Low
C41259,Low
C28279,Low
C20155,Low
C19761,Low
C40110,Low
C30955,Low
C37295,Low
C25479,Low
C13897,Low
C14879,High
C28648,Low
C31922,Low
C34203,Low
C25288,Low
C23780,Low
C26186,Low
C14092,Low
C14781,Low
C21646,Low
C27236,Low
C25129,Low
C23813,Low
C35766,Low
C39372,Low
C38903,High
C15675,High
C12633,Low
C21023,Low
C41766,High
C33310,High
C36851,Low
C14086,Low
C29243,Low
C38497,Low
C22682,Low
C39146,Low
C29764,Low
C13355,Low
C24818,Low
C25106,Low
C26462,Low
C36564,Low
C17748,Low
C35787,Low
C34127,Low
C19250,Low
C34614,Low
C24368,Low
C21790,Low
C33910,Low
C25937,Low
C27296,Medium
C31758,Low
C18410,Low
C34333,Low
C37697,Low
C23616,High
C13278,Low
C37204,Low
C23863,Low
C15185,Low
C37734,Low
C19699,Low
C35379,Low
C24886,High
C35186,Low
C26638,Low
C40392,Low
C36646,Low
C30410,Low
C32477,Low
C32847,Low
C28988,Low
C23060,Low
C19307,Low
C15709,Low
C25341,Low
C19556,Low
C20705,Low
C16629,High
C39307,Low
C30961,Medium
C21913,Low
C25250,Low
C20699,Low
C30453,High
C27036,High
C12788,Low
C33516,Low
C24330,Low
C16842,Low
C29224,Low
C26747,Low
C36022,Low
C17130,Low
C30214,Low
C16828,High
C21493,Low
C34337,Low
C22081,High
C15522,Low
C38676,Low
C40664,Low
C18068,High
C39204,High
C38773,Low
C27391,Low
C22988,High
C31486,Low
C17009,Low
C20406,Low
C32551,High
C29641,Low
C21700,Low
C25273,Low
C22211,Low
C35544,High
C19137,Low
C38044,Low
C13282,Low
C13384,Low
C27910,High
C36135,High
C13204,High
C28435,Low
C20959,Low
C31790,Low
C18287,High
C34765,Low
C37945,Low
C15737,High
C37026,High
C36182,Low
C30852,High
C41816,Low
C32846,Low
C12845,High
C25934,Low
C15221,High
C28263,Low
C40018,Low
C31150,Low
C27217,Low
C18203,Low
C27033,Low
C25821,Low
C22993,Low
C20747,Low
C40131,Medium
C28451,Low
C25942,Low
C31938,High
C41432,High
C15175,Low
C24288,Low
C30855,Medium
C15210,Low
C35809,Low
C14994,Low
C41190,Low
C12728,Low
C30935,Low
C13422,Low
C23591,High
C16682,Low
C16043,Low
C19391,High
C41010,Low
C25961,Low
C29049,Low
C39888,Low
C30300,Low
C26470,High
C13995,High
C35263,Low
C15912,Low
C27101,Low
C31489,High
C38515,Low
C17813,Low
C25499,Low
C26333,Low
C19039,Low
C41032,Low
C33444,Low
C27283,Low
C40582,Low
C37612,Low
C40021,Low
C31659,Low
C16965,Low
C39009,Low
C19314,Low
C16908,Low
C15535,Low
C21415,Medium
C27551,Low
C31819,Low
C39395,Low
C41437,High
C32262,Low
C28331,Low
C20652,High
C27942,Low
C27750,Low
C37219,Low
C40238,Low
C28899,High
C17391,Low
C19020,Low
C40553,Low
C26291,Low
C12280,Low
C34970,Low
C26143,High
C34950,High
C31299,High
C26290,Low
C17293,Low
C12328,Low
C25976,Low
C13145,Low
C29936,Low
C42092,Low
C17894,High
C24757,Low
C24695,High
C35675,Low
C14868,Medium
C17364,Low
C19860,Low
C33610,Low
C32513,Low
C39083,Low
C29841,Low
C41645,Low
C12562,High
C13556,Low
C24317,Low
C32838,Low
C16638,Low
C16198,Low
C26722,Low
C14900,High
C22571,High
C25081,Medium
C25290,Low
C38491,Low
C34935,Low
C23222,Low
C13434,Low
C13667,Medium
C40681,High
C38466,High
C15822,Low
C30474,Low
C38422,Low
C25568,Low
C34541,Low
C26179,Low
C37979,Low
C24305,Low
C26966,Low
C34620,Low
C41877,Low
C38683,Low
C31000,Low
C12245,Low
C26207,Low
C13386,High
C33012,Low
C31492,High
C32226,Low
C22545,High
C15938,Low
C13268,Low
C15837,Low
C41064,Low
C39951,Low
C26822,High
C41778,Low
C22399,Low
C35609,Low
C34788,Low
C32878,Low
C40226,Low
C28557,Low
C26971,Low
C38750,Low
C22242,Low
C35581,Low
C22160,Low
C34997,Low
C18654,Low
C21340,High
C17695,Low
C16440,Low
C12840,Low
C36678,Low
C32576,High
C17562,Low
C21112,Low
C30983,High
C20431,Low
C19161,Medium
C33041,Low
C32770,Low
C30646,High
C24744,High
C35201,Low
C22879,High
C13767,Low
C38790,Low
C20878,Low
C32381,Low
C13862,Low
C40206,Low
C30565,Low
C39914,Low
C37247,Low
C18781,Medium
C16480,Low
C20032,Low
C19843,Low
C30150,Low
C38317,Low
C19925,Low
C41562,Low
C17987,Low
C18998,Low
C29005,Low
C30535,Low
C12559,Low
C22602,Low
C22891,Low
C38544,Low
C19436,High
C22258,High
C15650,High
C34919,Low
C19919,Low
C39913,Low
C29710,Low
C27716,Low
C31829,Low
C13804,Low
C40748,Low
C25816,Low
C23707,High
C34522,Medium
C24082,Low
C21393,Low
C25661,Low
C21659,Low
C26281,High
C23628,Low
C12213,Low
C32265,Low
C34360,Low
C27238,Low
C27678,Low
C24952,Low
C36161,Low
C20821,Low
C41928,Low
C27539,Low
C14185,High
C12520,Low
C14116,Low
C31760,Low
C18969,Low
C39421,Low
C28651,Low
C14992,Low
C15771,Low
C25442,High
C31499,Low
C23431,Low
C33689,Low
C24967,High
C14907,Low
C16029,High
C20708,Low
C37875,Low
C32681,Low
C22840,Low
C27515,High
C30035,Low
C14915,Low
C38583,Low
C25666,Low
C29420,Low
C18110,Low
C20549,Medium
C32099,Low
C30446,Low
C39419,Low
C36575,Low
C22343,Low
C23577,Low
C19711,Low
C14274,Low
C22801,Low
C39605,Low
C30810,Low
C38822,Low
C26824,Low
C17603,Low
C25878,Low
C15438,Low
C18773,High
C16243,Low
C28590,Low
C39050,Low
C41380,Low
C16717,Low
C23540,Low
C26261,Low
C21087,Low
C20501,Low
C18926,Low
C25972,Low
C32369,Low
C23372,Low
C20952,High
C18569,Low
C18284,High
C12609,High
C30698,Low
C33299,Low
C18726,Low
C13777,Low
C33271,Low
C12501,Medium
C33412,Low
C21386,Low
C32344,Low
C38520,Low
C14266,Low
C27048,Low
C17645,High
C21358,Low
C31975,High
C16565,Low
C35716,Low
C32830,Low
C36833,High
C40354,Low
C39030,Low
C26955,Low
C24520,Low
C37807,Low
C33120,Low
C23337,Low
C34386,Low
C15911,High
C37562,Low
C15027,Low
C19040,Low
C13299,Low
C21682,Low
C30188,Low
C35123,Low
C35685,Low
C18333,Low
C29246,High
C17828,Low
C37488,Low
C19241,Low
C19852,Low
C31752,High
C28732,Low
C34267,Low
C26717,Low
C38433,Low
C12657,Low
C40548,Low
C14666,High
C26481,High
C16393,Low
C17475,High
C26474,Low
C40333,Low
C26023,Low
C12253,Low
C33754,Low
C15983,Low
C12179,Low
C37971,High
C41531,Low
C34417,Low
C41306,Low
C40770,Low
C41377,Low
C41940,Low
C26849,Low
C19484,Low
C21295,Medium
C15193,Low
C28265,Low
C25549,High
C35549,Low
C23609,Low
C30041,Low
C37796,Low
C39433,Low
C22358,Medium
C29265,Low
C17637,High
C37363,Low
C22224,Low
C34685,Low
C21841,Low
C32136,Low
C35626,Low
C38421,High
C13627,Medium
C35126,Low
C17819,Low
C26773,Low
C39188,Low
C38462,Low
C24910,Low
C36238,Low
C32936,Low
C18363,Low
C19233,Low
C30689,Low
C40102,Low
C39139,Low
C22783,Low
C40257,High
C34560,Low
C16684,Low
C22917,Low
C20762,Low
C33305,Low
C16769,Low
C15947,Medium
C33582,Low
C22839,Low
C31816,Low
C24128,High
C36697,Low
C39094,Low
C24113,Low
C41982,Low
C16665,Low
C17264,Low
C22604,Low
C31984,Low
C17171,High
C19596,Low
C40091,Low
C29162,Low
C16120,Low
C38105,Medium
C23522,Low
C38370,Low
C15588,Low
C29880,Low
C16007,Low
C13981,Low
C28963,Low
C26533,Low
C32956,Medium
C41318,Low
C17430,Low
C21877,Low
C33989,Medium
C14745,Low
C12849,Low
C26975,Low
C15166,Low
C32145,Low
C19215,Low
C24297,Low
C22507,Low
C17803,High
C26257,High
C21117,High
C17098,Low
C34340,Low
C39228,High
C30554,Low
C36843,Low
C21021,Low
C29456,Low
C38946,Low
C28169,Low
C15216,Low
C41452,High
C20109,Low
C23826,Low
C40122,Low
C26919,Low
C20190,Low
C20825,Medium
C39007,Low
C33515,Low
C15804,Low
C18101,Low
C21793,Medium
C17946,Low
C36787,Low
C27393,Low
C23560,Low
C27012,Low
C36886,Low
C30447,High
C26097,Low
C14611,Low
C30246,Low
C38615,Low
C24926,High
C24505,Low
C29976,Low
C24924,Low
C37472,Low
C23574,High
C23461,Low
C13901,Low
C23167,Low
C17097,Low
C36019,Low
C28737,Low
C22950,Low
C37650,Low
C39872,Low
C21165,Low
C24249,Low
C26374,Low
C17287,High
C37577,Low
C23634,Low
C24471,Low
C15645,Low
C39285,Low
C41662,Low
C16916,Low
C26278,Low
C41607,Low
C31157,Low
C21632,Low
C12537,Low
C17111,Low
C21987,Low
C27031,Low
C16790,Low
C27146,Low
C38674,Low
C27658,High
C26454,Low
C37925,Low
C29948,Low
C40028,Low
C39646,High
C18076,Low
C41234,Low
C25241,Low
C27143,Low
C13191,Low
C36152,Low
C35785,Low
C17859,Low
C20198,High
C28981,Low
C22679,Low
C26842,High
C30185,High
C34978,Low
C14414,High
C32663,Low
C17902,Low
C25994,High
C27334,Low
C34302,Low
C28479,High
C28879,Low
C30533,Low
C12341,High
C15158,Low
C17599,High
C40430,Medium
C24669,High
C21625,High
C13487,High
C39730,Low
C15267,Low
C32633,High
C30772,Low
C23032,Low
C20980,Low
C41060,Low
C19371,Low
C38789,Low
C28856,Low
C27415,High
C35307,Low
C25992,Low
C33011,Low
C23116,Medium
C14375,Low
C18238,Low
C26098,Medium
C40468,Low
C16591,Low
C18687,Low
C13345,Low
C33015,High
C21592,Low
C20922,Low
C40464,Low
C16646,Low
C26358,Low
C13058,Low
C41017,High
C31696,Low
C35248,High
C30499,Low
C17877,High
C33847,Low
C14694,Low
C18860,High
C14412,Low
C28978,Low
C32529,High
C40929,Low
C12468,Medium
C34290,High
C25830,Low
C14594,Low
C32941,Low
C25057,Low
C27290,Low
C25744,Low
C12264,Low
C37789,Low
C28948,Low
C41593,Low
C36882,Medium
C37720,Low
C32050,Low
C13601,Low
C39382,Low
C17258,Low
C40732,Medium
C30030,Low
C28789,Low
C40991,Low
C15391,Low
C25525,Low
C19415,Low
C21130,Low
C32143,Low
C36408,Low
C25275,Low
C16918,Low
C15472,Low
C28832,Low
C30156,High
C36303,Low
C35838,Low
C23932,Low
C26427,High
C15013,Low
C17780,Low
C14207,Low
C23334,Low
C17972,Low
C17721,Low
C25306,High
C24464,Low
C29520,Low
C13301,Low
C20935,Low
C23888,Low
C36565,Low
C36137,Low
C27151,High
C23265,Low
C39717,Low
C14176,Low
C41253,Low
C21196,Low
C40049,Low
C40783,Low
C40183,High
C28007,Low
C31088,Low
C25351,Low
C24902,Low
C22280,High
C16763,Low
C21925,Medium
C20677,Low
C14477,Low
C40187,Low
C28728,High
C29769,Low
C15745,High
C16943,Low
C41401,Low
C40794,Low
C16315,High
C25035,Low
C17224,Low
C29262,Low
C26866,Low
C30098,Low
C41428,Low
C15538,High
C31030,Low
C36754,Low
C24350,Low
C16689,Low
C30298,Low
C15427,High
C27434,Low
C16874,Low
C24449,Low
C14043,Low
C13857,High
C32159,High
C21818,Low
C34303,Low
C41206,High
C31694,Low
C28159,Low
C38458,Low
C16571,High
C22612,High
C34322,Low
C13456,Low
C34939,Low
C28058,High
C18787,Low
C39011,Low
C34436,High
C14870,Low
C40051,Low
C40626,Medium
C32161,Low
C31365,Low
C12946,High
C40361,Low
C13372,Low
C27903,High
C29621,Low
C23959,Low
C21675,Low
C41360,Low
C22583,Low
C41578,Low
C38223,Low
C15191,Medium
C20990,Low
C25184,Low
C26324,Medium
C39574,Low
C39526,Low
C24070,Low
C21916,Low
C37209,Low
C21577,Low
C40913,Medium
C36074,Low
C26761,Low
C34463,High
C40465,Low
C25986,Low
C32378,Low
C15643,High
C40447,Low
C30978,Low
C19814,High
C22626,Low
C16685,High
C26289,Low
C22297,Low
C32674,High
C19199,Low
C35475,Low
C31370,Low
C15786,Low
C14063,Low
C16651,High
C36672,Low
C12956,High
C31974,Low
C31568,Low
C20487,High
C16336,Low
C12880,Low
C22972,Low
C22744,Low
C37780,Low
C24555,Low
C13059,High
C32803,Low
C24446,Low
C25244,Low
C14891,Low
C12197,Low
C38282,High
C19584,High
C23586,Low
C21322,High
C30913,Low
C20187,Low
